200 1000

         2        15        74         4        19         8         5        13        90        66        10        69        58        67        92         4        63        20        83        32        99         1        54        30        75        83        98        21        11        64        67        16         4        83        72        68         2        71        58        48         3        99        13        28         4        29        27         1        29        67        15        85        60        31         8        77        82        63        90        29        55         5         9        35        29         6        50         5        63         0        15        17         5        69        59        24        42        73        87        48        36        83        62        56        91        66        63        21        46        64        95        55        31         9        72        90        96        13         0        83        42        54        46        88        24        22        53        87        57        96        30        57         3        24        35        52        29        23        59        88        40        12        27        32        61        82        65        26        61        45         4        74        41        49        14         7        99        13         1         7        49         1         4        95        18        27        21        37        46        44        42        52         4        29        65        22         3         0        63        88        27        82        41        51         8        32        94        47        55        17        30        75        64        18        66        14        21        68        94        41        12        88        32         5        82        57        28        53        54         0        85        88        81        85        66        53        99        17         1        97
         1        17        43        88        53        40        84        99         0         5        40        97        92        62        92        25        21        26        50        29        41        97        16        92        54        83        39        11         1        54        61        16        21        58        97        24        69        61        26        70        82        11        52        93        93         7        88        59        33        26        20        85        65        80        26        11        18        40        93        51         9        87        35        86        98        75        93        32        94        15         0        59        23        32        58        70        96        84        91         4        34        34        29        63        58        29         7        37        52        24        52        79        10        63        22        93        24         5        26        63        32        56        85        67         8        33        63        67        24        92        75        57        17         4        80        34        88        52        64        98        48        43        89        81        14        93        32        74        64        31        58        25        36        31        55        64        58        27        87        35        29        32        47        23        68        65        73        65        80        64        11         0        43        83         7        11        13        76        93        34         2        50        46        32         0        64        38         8        27        15        78        60        73        13        64        29        86        74         3        81        39        33        14        49        13         4        26        14        82        56        95        19        63        60        36        56        64        39        62        22
        15        77        94        54        20         6         4        66        13        36        42        32        20        59        66        76        26        11        36        24        47        68        61        49        80        18        31        89        65         0        10        29        26        92        49        61        99        81         6        24        73         3         3        93         1        37        23        90        27        21        46        84        28        68         2        38        84        27        44        79         8         9        26        26        54        95        95        16        30        17        59         0        84        43        91        89        62        13        99        67        35         3        84        25        96         2        23        33        76         1        61        54        57        11        84        87        40        88        93        93        34        49        14        64        84        62         3        84        65        80        74        20        15        59        83        43        70        61        10        98        33         3        70        88        48        66        54        55        88        62        65         0        11        78        20        63         2        89        68        66        28        88        76        93        54        34        30        91        74        42        15        17        29        68        26        45        32        50        68        92        39        82         7        88        32        14        57        22        28        74        55        41        83        12         4        16        13        83        65        57        21        78        67        20        18        54        18        97         3        45        93        15        41        25        21        99         0        63        38        43
        11        44        29        46        47        31        44        27        71        21        93        97         5        29        51        39        17        82        21        98        17        20        96        83        67        95        74         8        93        79         3        32        23        82        77        55        41        64         6        21        61        10        11        89        99        97        91        35        29        60        68        71         6        98        90        84        83        70         1        34        13        34        56        28        91        66        66        20        22         5        23        84         0        28        50        10        95        17        65        17        80         2         2        54        21        49        27        64        29        87        27        81        40        48        43        13        11        88        30        36        98         4        82        24        80        76        98        93        31        67        52        23        79        92         9        51        55        43        63        99        52         9        12        89        32        46        36        76        96        70        66        48        52         1        64        93        61        87        42        68        99        59        59        55        40        49        16        42        68        75        88        98        30         1        95        41        37        39        65        60        94        84        22        82        14         1        72        28        44        86        28        72        79        23         5        17        38         2        77        83        18        16        12        94        99         9         3        67        53        66        80        28        35         8        97        59         8        21        47        26
        35        26        64        82        17        85        64        67        61        99        69        63        26        65        51        89        67        43        55        90        91        33        58        89         2        86        45        82        39         9        69        67        58        11        83        24        73        65        54        84        36        90        37        15        62        61        71        62        53        28        40        30        31        64        47        79        60        26        87        62        37        51        90        48        46        93        11        26        26        69        32        43        28         0        30         3        26        58        83        38        42        50        38        23        46        15        28        60         5        49        25        73        19        91        73        42        46        99        40        76        47        57        24        47        30        74        76        28        39        95        47        23        75         0        72        83        10        23        40        34        45        83        57        39        25        87        90        38        75         4        87        35        58        40        50        41         5        48        35        63        87        64        70        42         8        91        70        19        51        58        20        61        88        81        59        32         2        15         8        39         2        57        27        22        24        72        96        85        82        98        77        47        43        70        30        65        46        24        29        16        39        16        19        72         4        60         2        91        34        80        58        48        71        56         4         7        18        77         1         0
        11        76        97        84        66        47        68        89        67        83        79        72        19        12        57        52        90        76        95        34        42        51        52        44        92        11        98        28         0        36        30        23        92        89        73        42        27        98        30        49        86        17         5        68        76         9         2        14        77        65        54        39        86        62        87        16        61         3        93        17        53        72        91        27        31        90        80        57        51        59        58        91        50        30         0        78         7        14        46        98        49        88        28        66        42        22        93        52         0        77        54        45        56        53        57        22        18        88        38        71        54        63        71        20        74        64        51        91        11        21        11        25        97        29        29        12        94        46        19        73        57         9        76        27        33        52        22         1        65        34         6        54        42        87        56         3        28        34        36        53         9        90        95        84         1        36        85         4         2        45        65        34        48         1        95        13        66         8        62        24         2        39        68        75        72         4         4         9        32        56        89        54        30         0        61        24        10         6        88        64        74        15        87        56        88        85        46        54        22        22        96        79        70        32        49        17        65        87        18        14
        20        86        38         8        60        96        38        64        68        28        12        27        69        57        55        52        85        85         6        66        25        98        92        37        54        33        90        31        35        77        48        54        69        81        94        41        99        90        94        45        20        93         5        28        29        36        25         2        23        82        58        40        46        64        87        62         8        60        22        67        13        77        64        59        60        72        19         3        33        24        70        89        10         3        78         0        57        71        47         5         9        98        54        71        18        27        30        79        69        10         3        11        71        62         1        95        34        81        57         6        23        62        70        89        87        20        53        15        72        31        23        94        17        83        36        73        67        73        75        93        15        74        69        15        81        93        57        66         4        69        38        92        59        55        25        96        60        17        73        92        12        56        35        70        38        96        84        84        64        16        77        45        83        52        59        60         8         6        50        85        65         5         3        93        88        39        85        92        15        50        54        18        58        83         3        23        38        22        12         0         9        76        48         1        81        43        50        71        28        43        25        26        26        56        20        76        88         8        32         5
        21        60        12        29        86         5        35        80        65         2        23         3        22        76        39         3        76        64        71        66        84         7        63        62        67        22         3         1        42        80         8        57        26        20        35        28        12        23        24        59        24        20        32        66        14        15        40        83        47        51        24        40        55        47        80        51        59        55        91        73        52        94        90        50        63        63        28        13        53        42        96        62        95        26         7        57         0        40        63         5         4         6         4        75        62        34        94        65        25         5        87        60        33        66        81        93        98         8        94        48        27        61        89         4        12        35        54        76        40        66        31        35        47        85        40        82        95        14        24        77         5        79        35        17        21        34        42        73        45         0        88        28        95        66        40        98        31        24        70        61        45        58        68        21        81        44        79        88        24        93        61         0        97        25        40        84        83        73        39        64        15        71        92        43        26        93         1        55        44        54        23        24         0        51        11        47        98        40        17        44        72        88        60        29        99         1        16        78         6        28        89         3        70         9        78        64        91        42        79        55
        61        62        99        10        14        98        29        50        78        26        72        86        90        77        16         0        20        54        12        69        29        85        55        45        24        43        23         0         9        78        41        14        33         3        89        53        58        85         8        31        97        19        63        99        93        78        96        87        38        72        60        40        65        68        48        44        27        92        50         1        26        43        59        12        13        25        86        86         8        73        84        13        17        58        14        71        40         0        94        25        93        66        41        74        62        70        29        65        10        50        42        32        22        19         0        54        55        65        22        99        97        21        62        45        70        41         5        69        33        97        31        27        53        62        15        11         1        50        48        33        74        44         1        38         3        45        10        66        59        27        74        93        95        48        71        30        21         2        22        81        35        56        13        88        41         3        51        17        95        14        85        11        10        23        71        46        59        15        32        53        21        49        44        76        88        44        51        30        66        16        68        99        78        87        44        77        50        87         3        44         8        39        11        45        33        11        70        53        27        93        61        60        78        13        49        14        30        93        83        19
        80        62        51        92        52        44        11        34        33        60        37        77         1         5        79        28        19        18        88        96         9        86        59        22        76        29        60        13        18        83        21        89        78        93         8        97        47        29        60        63        19        90        59        11        45        96        51        37        65        81        58         5        79        27         2        77        61        54         4        23        63        80        53        18        56        36         7        72        69        87        91        99        65        83        46        47        63        94         0         0        12        35         5        21        44        65        87        49        96        50        47        89        68        83        21        25        28        67        70        58        33        18         3        64        57        34        86        33        49        88        41        79        24        17        75        45        54        19        80        14        21        55        63        56        79        82        92        18        45        31        10        59        21        13        88        82        82        71         7        12        53        71        98        99        54        19        61        18        80        60         0        93         7        92        60        87        10        23        10        98        39        62         7        12        87        40        27        44        40        69         9        94        24         9        36        87        37        86        75        70        16        92        90        58        19        97        80        27        66        58         8        92         6        18        82        60        59        58        74        70
        58        83        87        62        27        86        39        46        92        34        81        94        67        55        77        51        39        72        16        78        49        72        35        85        37        82        86        55        54        93        33        49        26        12        29        55         7        50        50        53        57        50        41        44        99         8        23        37        40        61        51        63        49        89         1        89        80        48        32        58        24        88        43        55        27         6        34         9        82        48         4        67        17        38        98         5         5        25         0         0        71        32        70        67        94        81        46        78        36        69         6        34        69        17        98         7        58        86        76        49        49        82        15        17        67        65        92        36        47        70        66        29         6        37         4        52        85        35        28         3        99        53        51         8         7        50        61        13        20        88         6        85        61         9        61        92        46        77        36        96        50         3        19        18        58        21        56        92        58        34        16        38        59         6        59         1        69        72        90        56        25        49         3         7        60        60        79        37        51        24        96        72        45        82        92        42        65        11        33        23        99        47        41        39        76        89        41        90        60        24        26        60        79        50        14        64        80        67        70        94
        21        91        76        62        77         0        69        18        21        76        82         8        80        59        64        66        36        84         3        25        93         3        21        38        98        83        15        46        47        20        83        52        75        75        81        69        92        92        86        62        44        56        89        81        71        91        20        86        45        35        80        56        76        37        90        23        53        81        68        45        78        94        69        65        10        25        45        38        21        36        34        35        80        42        49         9         4        93        12        71         0        60        55         1        54        77        27        12        19        38        74        22        61        36        43        69         1        44        24        11        30         0        54        94        62        91        27        55        74        77        77        81        28        91        19        99        27        29        85         4         3        64        44        58         6        69        12         4        69        46        22        95        23        57        88        46        64        31        83         3        73        42        97        48         1        53        11        30        52        29        98        46        83        77        51        63        66        45        49        20        12         8        87         2        15        55         4         7        94        60        17        19        64        50        76        75         7        81        49         2        55        37        85        28        26        22        27        18         9        72        32        21        79        54        68        37        14        58        35        10
        76        57        71        74         5        93        85        52        34        64        87        56        75        92        57         1        17        26        22        45        10        39        58        98        96        42        41        31        85        85        54        62        18        35        78        73        87        64        35        19        67        24        91        24        72        45        56        67        23         9        32        62        18        68         5        49        86        19        92        11        29        39        12        89        39        86        24        18        55        83        34         3         2        50        88        98         6        66        35        32        60         0        98         1        73        15        20         9        98        74        84        54        18        19        37        90        76         9        81        27        52        20         0        79        17        99        75        47        96         5        21         2        28        12        53        41        61        48        56         8         5        54        56        16        95        25        24        71        49        38        14        85        19        24        66         7        11        50         7        82         4         8        40        85        77        74        16        37        41        19        67        93        14        27        91        31        55        70        50         8        94        63        32        89         5        41        21        68        83        79        69        43        63        77        45        76        64        25        55        30        89        96        71        68        88        23        40        52         7        57        18        50        21        42        17        74        49        20        81        98
        72        62        47        48        37        53        79        31        27        87        25        28        20        13        33        61        85        28        85        55        28        98        78        56        20        56        13        25        70        64         2        54        60        58        16         9        62        71        18        70        87        67        63        39        53        52        69        23        22        61        63        75        56        58        16        68        77         7        21        16        33        75        27        17         8        50        41        71        53        62        29        84         2        38        28        54         4        41         5        70        55        98         0        92        21        83        16        14        88         1        46        99        98        29        23        55        56         1        73        53        97        97        34        78        56        53        88        80        92        49        87        66        67        65        11        33        63        84        51        99         6        51        65        86        37        53        65        93         5         0        76        39        67        92        89        27        44        55        99        53        25        46        18        27        82        63        12        55        74        96        75        46        91        82        32         9        39         4        21        72        51        71        26        21         4        74        85        41         4        59        14        42        67        94        25        93        27        24        36        41        53        83         6        22        69        34        83         0        36        97        24        86        25        92        99        47        47        32        86        90
        44        36        47        22        27        16        60        52         9        53         5        79        32        72        90        36        22         3        88        52        93        11        24        67        14        89        92        59        82        46         7        48        82        69        52        72        44        32        71        11        94        95        18        14        37        79        51        19        68        10        13        56        74        56        59        91        19        36        77        86         4        35        80        13        59        80        50        60        24        56        63        25        54        23        66        71        75        74        21        67         1         1        92         0        59        72        13        73        28         6        58        45        38        86        64        21        49        24         6        24        23        74        63        63        41        90        65         0        24        49        75        36        60        71        88        62        70        34        13        20        99        56        67        94        47        13        12        35        73        76        12        14        18        73        42        29         3        13        24        38        79        26         1        84        66        16        12        65        23        48        54        67        89        88        41        32        74        28        79        73        14        28        45        61        33        78        41        19        84        34        20        48         1        60        36        42        10        63        56        72        73        56        24        75        56        69        51        83        75        67        57        53        50        40         9        67        88        22         3        71
        85         2         9        85        53        87        83        22        26        98        89        54        30        71        78        13        20        65        64         5        14        58        29        84        35        37        67        79        38        34        75        98        14         8        84        36        72        49         7         0        32        42         8        28        84        44        50        97        49        45        66        21        71        30        38        17        67        32        95        35        96        34        39        60        16        48        24        71        21        91        58        96        21        46        42        18        62        62        44        94        54        73        21        59         0        79        75        84        67        62        30        87        80        44        31        14        45        24        44        88         6        61        98         7        56        36         4         7        36        71        64        12        34        51        63        58        12        69        34         8        90        57        90        55        36        84        30        50        43        37        11        57        70        91         0        72        94        96        78        29        45        59        95        82        94        61         6        50        44        30        39        28        78        57        41        77        64        65        33        47        67        61        99        53        65        57        64        23        29        95        39        85        45        46        54        38        21        40        40        39        18        55        15        48        37        24         1        99        66        94        50        26        53        67        57        17         7        80        49        96
        94         2        71        23        88        94        12        28        79        76        67        73        21        28        66        54        80        21        18        69        80        44        38        77        65        96        77        44        91         2        29        88        18        79         0        38        58         6        77        74        25        82        20        35        31        97        50        77        93        41         2        89        24        40        52        20        51        79        16        26         0        92        66        78        48        12        45        94        71        66        29         2        49        15        22        27        34        70        65        81        77        15        83        72        79         0        18        50        46        22        47        91        35        63        69        83        28        32        97         0        74        74        53        74        54        20        40        92         1        83        62        86        36        64        65        39        77         0        11        53        38        23        78        46        79        40        43        57        19        50        15        99        21        32        59        86        54        70        93        51        40        90         6        40        92        46        49        87        76        49        40        29        26        13        68         8        69        94        51        63        67        47        66        27        48        92        74        59        36        79        15        43         4         2        11        12        95        63        38        31        76        66        36        27         6         1        87        92        58        23         1         4        73        99        23        82         8        89        94        84
        90        43        20         3        84        23         5        21        33        40        70        65        46        72        84        73        15        69        52        31        42        45        78        67        97         9        46         0        82        52        56        49         4        28        90         8        62        60         7        72        11        75        24        71        92        10        20        65        22        31        31        28        64        62        28        88        16        83        47        71        50        16        93        55        11        56         0        94        81        63         7        23        27        28        93        30        94        29        87        46        27        20        16        13        75        18         0        97        99        42        71        86        51        21         1        60        16        81         5        39        31        82        63        49        74        35        55         9        23        82        90        28        99        37         7        77        50         3        10        73        15        27        98        29        51        77        53        92        49         9        29        85         6        22        55        92         4        34        72        78        25        30        73        69        17        14        38         1        55        32        23        18        19        97        98        49        95        71         1        54        36        73        91        58        33        78        59        53        38        53        90        29        13        53        87        50        24        50        76        91        50        55        31        25        37        21        57        25        19        64        52        36        89        95        51        56        20        34        90        25
        51        65        81        30        63        61        55        91         1        70        30        85        25         4        70        42        55        21         1        96        26         1        78        53        27         2        40        11        84        59        65        92        16        45         5        27        53        36         5        78        32        46        42        30        60        44        18        67        64        39        78        32        62        80        62        61        80        51         0        10        42        73        60         2        43        33        15        90         8        21        37        33        64        60        52        79        65        65        49        78        12         9        14        73        84        50        97         0        83        36        58         3        43        42        57        45        35        90        71        37        69        26        12        16        31        53        59         7        98        65        49        84        78        38        55        89        60        38        94        81        27        51        87        18        58        51        62        27        44        80        88        21        35        64        75         5        40         3         4        76        75        91        88        21         7        97        58        72        44        55        11        34        95        95        56        53        47        61        45        28        85         0        75        24        38        92        39        56        89        53        25        37        14         2        75         3        47        86        28        50        61        46        42         0        51        19        85        37        73        24        34        79        88        28         6        17        25        63        40        19
         3        37        99        12         1        80         9         9        22        43        89        25        89        75        81         9        32        50        54         4        91        41        57        46        24        53        78        75        16         6        89        64        71        26        17        21        98        56        39        48        68        76        33        69         3        24        63         6        81        43        55        45        72        84        76        67        10        61        12        97        78        76        62        79        56         3        65        88        56        46        52        76        29         5         0        69        25        10        96        36        19        98        88        28        67        46        99        83         0        97        80        14        47        28        46        78        16        66        43        22        46        98        97        48        65        31         4        49        50        32        97        74        48         8        65        38        70        37        76        42         7        66        62        17        13        15        63        17        87        86        29         8        96        40        78        78        63        12        47        30        97         4        85        50        45        56        69        49        26        59        47        74        91        91        80        16        42        12        19        40        94        17        28         7        71        82        41        90        76        61        95        74        80        33        91        34        80        78        68        97        98         2        21        52        80        31        74        78        35        45        16        35        93        38        18        94        91        48        34        93
        48        49        45        98        26        35        49        49         2        41        29        38        22        41        23        54        32        56        20        73        43        27        44        24        60        97         2        78         5        65        60        96        39        71         9        26        38        60        39        77        79        22        29        39        55        85        91        23        94        95        26        96        91        21        44        34        91        92        73        82        70        44        26        15        44        99        81        55        33        64        24         1        87        49        77        10         5        50        50        69        38        74         1         6        62        22        42        36        97         0        10        93         5        96        18        33        98        66        81        43        72        31        66        97        35        35        66         0        46        87        11        91        20         5         5         0        37        68        77         2        75        64        53        17         9        97        17        48        70        59        75        94        13        52        90        18        41        86        14        57         6        65        39        50        61        98        90         3        39        79        76        52        77         9         1        97        30        61        27        73        60        52        74        88        10        88        92         6        80        66        26        20        42        58        30        16         3         6        20        83        43        70        30        39        34         7         5        92        38        54        33        98        46        99        15        90        93        35        65        66
        29        61        56        69        18        17        88        75        10        79        68        76        98        68        86        82        20        28         1        59        84        83        37        51        23        10        72        98        54        57        90        92         5        89         3        23        74        89        23        16        91        40        51        82        16        75        10        67        97         9        79        51        91        14        16        26        61        30        70        62        91        70        12        47        40        20         8        94        88        95        52        61        27        25        54         3        87        42        47         6        74        84        46        58        30        47        71        58        80        10         0         9        47        81        26        48        61        73        60        88        42        62        27        55        58        55        90        61        72         2        74        94        29        80         8        87        57        41        59        48        29        83        59        82        76        43        90        13        84         9        14        37        90        80        19        14        75        68        39        71        31        43         4        31         5        56        56        72        22        95        50        53        26         7        17        81        57        53        99        19         9        18        17        52        72         9        73        93        22        75        84         8        26        32        51        83        70        12         0        81        12        98        58        27         2        20        12        72        29        15        21        60        69        71        85        15        53        53        64        96
        90         5        15        29        85        45        61        37        27        88        20        24        78        96        70        27        23        70        40        59        89        28        76        96        97        65        95        42        87        23        84         4        79        20        40        69        32        40        82        60        93        18        59         4        39        65         5         7        53        96        92        43        42        57        60        57        54        50        33        22        53         4        43         8        81         0        82        12        11        55        79        54        81        73        45        11        60        32        89        34        22        54        99        45        87        91        86         3        14        93         9         0        79        68        98        87        40        74        21        22        46        55        20        90        68        13        41        40        40        63        23        74         3        30        87        24        47        70         0        49        58        10        93        38         4        43        82        32        26        89        86         9        15        71        96        47         8        56         7        68        87        84        62        52        81        66        67        32         2        52        95        41        59        76        37        11         0        66        23        16        58        70        88        62        60        86         8         7        43        99        79        76        94        75        63        57        76        33        26        97        53        15        35        28        50        40        41        86         1        44        85        43        92        73        99        84        83        61         6         7
